record_id,phone,account_number,call_time,call_hour,call_result,age,mortgage_balance,tenure,account_holdings,retained,age_group,balance_group,tenure_group
4228,887149808,ACC450066,14/04/2025 16:18,16,no answer,25,270488.0968,11.11294789,3,1,25-35,Medium-High,Loyal
4229,810324635,ACC341211,21/04/2025 12:17,12,answer,41,256476.9266,13.08123837,4,1,36-50,Medium-Low,Loyal
4230,894412459,ACC892913,10/04/2025 16:42,16,no answer,50,204693.1464,6.003061186,1,0,36-50,Medium-Low,Established
4231,843579445,ACC332359,22/04/2025 11:28,11,answer,46,188539.4508,18.75299782,2,0,36-50,Low,Long-term
4232,877725606,ACC811921,29/04/2025 13:05,13,answer,35,191696.5503,23.15724257,4,1,25-35,Low,Long-term
4233,837379399,ACC499636,14/04/2025 12:57,12,busy,75,500000,3.457304843,2,0,51-75,High,New
4234,825422585,ACC551333,17/04/2025 14:33,14,callback error,56,192334.5519,0,1,0,51-75,Low,New
4235,868523795,ACC681631,07/04/2025 14:33,14,silence,35,333500.3673,0,3,0,25-35,High,New
4236,860178644,ACC432120,28/04/2025 14:43,14,invalid number,69,240451.0839,10.01748675,2,0,51-75,Medium-Low,Established
4237,835379788,ACC604115,21/04/2025 14:05,14,no answer,52,226593.8555,15.84682529,3,1,51-75,Medium-Low,Loyal
4238,839229943,ACC995235,14/04/2025 11:54,11,answer,46,289336.286,7.930486096,1,0,36-50,Medium-High,Established
4239,862998995,ACC840365,11/04/2025 16:40,16,answering machine,59,400720.4697,23.11019103,5,0,51-75,High,Long-term
4240,867300992,ACC462503,14/04/2025 09:44,9,no answer,36,363277.5275,0,3,0,36-50,High,New
4241,860158000,ACC817738,21/04/2025 12:37,12,answer,41,116960.1851,9.500829471,2,1,36-50,Low,Established
4242,839276403,ACC638245,29/04/2025 11:28,11,answer,44,414234.5007,12.15560022,4,1,36-50,High,Loyal
4243,863548273,ACC818514,01/04/2025 14:47,14,dropped,71,337630.4651,0,3,0,51-75,High,New
4244,833850696,ACC116175,30/04/2025 15:26,15,answer,44,156358.821,20.53875395,5,1,36-50,Low,Long-term
4245,824583628,ACC769031,24/04/2025 16:48,16,answer,52,390930.2943,5.028443223,2,0,51-75,High,Established
4246,840381442,ACC595584,28/04/2025 09:03,9,answer,37,208598.7264,0,3,0,36-50,Medium-Low,New
4247,890486667,ACC845705,10/04/2025 15:18,15,no answer,51,387462.2696,16.87953181,2,0,51-75,High,Long-term
4248,877787590,ACC916425,21/04/2025 13:41,13,no answer,69,226530.9816,0,3,0,51-75,Medium-Low,New
4249,850879190,ACC378398,17/04/2025 15:53,15,answer,54,334886.8608,5.36566359,3,1,51-75,High,Established
4250,863218733,ACC594273,08/04/2025 13:36,13,answer,43,262307.2172,0,2,0,36-50,Medium-Low,New
4251,860364548,ACC123771,04/04/2025 13:14,13,answering machine,56,386642.7782,9.750764524,3,0,51-75,High,Established
4252,858647125,ACC874509,01/04/2025 14:55,14,answer,63,493462.5178,6.270023922,1,0,51-75,High,Established
4253,840709528,ACC242483,01/04/2025 13:03,13,answering machine,57,221943.0677,21.75725451,4,0,51-75,Medium-Low,Long-term
4254,871389073,ACC407789,30/04/2025 10:49,10,wrong number,74,466958.3538,10.74509279,4,0,51-75,High,Loyal
4255,811716056,ACC590546,17/04/2025 12:11,12,answer,58,136920.9812,21.58206366,2,1,51-75,Low,Long-term
4256,833244585,ACC302041,03/04/2025 12:39,12,no answer,53,249991.843,7.522214841,1,0,51-75,Medium-Low,Established
4257,845483336,ACC801305,09/04/2025 14:46,14,cancel record,54,204316.4791,1.122303381,3,1,51-75,Medium-Low,New
4258,876292382,ACC337383,14/04/2025 10:45,10,answer,39,249187.8753,16.50526823,3,1,36-50,Medium-Low,Long-term
4259,832585894,ACC388263,24/04/2025 15:33,15,answer,32,216662.283,19.53656635,5,1,25-35,Medium-Low,Long-term
4260,872953814,ACC676281,14/04/2025 11:59,11,no answer,41,238888.4959,15.50135148,2,1,36-50,Medium-Low,Loyal
4261,889478340,ACC631879,28/04/2025 15:28,15,answer,44,267794.7532,5.872363943,4,0,36-50,Medium-Low,Established
4262,848165764,ACC172222,07/04/2025 16:50,16,abandoned,26,240906.9307,21.42978999,4,1,25-35,Medium-Low,Long-term
4263,817989891,ACC128343,08/04/2025 11:25,11,silence,53,287837.1663,4.618800715,2,1,51-75,Medium-High,Established
4264,877019528,ACC938527,10/04/2025 13:39,13,no answer,25,360479.799,0.342553408,3,0,25-35,High,New
4265,825255550,ACC354250,16/04/2025 09:09,9,wrong party,75,495424.0532,0,3,0,51-75,High,New
4266,812712161,ACC599536,14/04/2025 11:56,11,answer,61,236474.8137,11.77250078,3,1,51-75,Medium-Low,Loyal
4267,856616936,ACC563225,21/04/2025 09:13,9,answer,39,183433.1699,3.89460425,4,0,36-50,Low,Established
4268,817784338,ACC464357,18/04/2025 12:33,12,answer,49,343298.4971,4.075438783,2,1,36-50,High,Established
4269,898439387,ACC355320,24/04/2025 09:25,9,answer,47,149723.532,18.38814343,5,1,36-50,Low,Long-term
4270,890074936,ACC901517,02/04/2025 12:09,12,answer,40,221153.8001,0.312669396,4,1,36-50,Medium-Low,New
4271,847407027,ACC302266,17/04/2025 10:56,10,answer,48,342832.7437,5.229374135,2,0,36-50,High,Established
4272,842844591,ACC717804,21/04/2025 10:27,10,no answer,74,414217.274,0.621761984,2,0,51-75,High,New
4273,849831288,ACC305343,07/04/2025 14:18,14,stale,45,168869.3016,11.0879696,5,1,36-50,Low,Loyal
4274,839097156,ACC879651,04/04/2025 14:09,14,wrong party,45,101734.6757,9.883152483,2,1,36-50,Low,Established
4275,813322819,ACC811798,23/04/2025 13:55,13,callback error,33,298095.5132,13.76927033,3,0,25-35,Medium-High,Loyal
4276,860064736,ACC125522,21/04/2025 11:17,11,no answer,45,339775.9319,14.93372388,2,1,36-50,High,Loyal
4277,863491310,ACC530400,11/04/2025 13:07,13,no answer,52,393200.2117,16.09505001,5,1,51-75,High,Long-term
4278,858000990,ACC893983,10/04/2025 12:28,12,answer,45,248057.1899,10.78895131,3,0,36-50,Medium-Low,Loyal
4279,819784043,ACC275587,16/04/2025 13:30,13,answer,43,425869.3774,5.031356734,4,0,36-50,High,Established
4280,889845545,ACC559574,25/04/2025 09:00,9,busy,65,307361.2786,0.781977661,2,0,51-75,Medium-High,New
4281,828119073,ACC745248,22/04/2025 12:24,12,answer,39,198938.0461,17.78642601,2,1,36-50,Low,Long-term
4282,833044618,ACC711977,30/04/2025 14:17,14,answer,45,50000,10.69848179,3,1,36-50,Low,Loyal
4283,844542170,ACC995161,21/04/2025 10:43,10,no answer,64,256554.4375,3.027014723,3,1,51-75,Medium-Low,New
4284,830776396,ACC193796,01/04/2025 14:29,14,answer,42,303227.5535,8.404855124,3,1,36-50,Medium-High,Established
4285,896070162,ACC516774,29/04/2025 11:41,11,answer,45,358994.5469,6.68012413,4,0,36-50,High,Established
4286,880710735,ACC872227,03/04/2025 12:30,12,answer,41,164312.1923,14.16137384,3,1,36-50,Low,Loyal
4287,864678755,ACC600520,07/04/2025 12:21,12,no answer,75,405578.0991,0,1,0,51-75,High,New
4288,851869097,ACC964872,02/04/2025 09:39,9,answer,39,303552.1264,16.4505565,4,1,36-50,Medium-High,Long-term
4289,831310214,ACC390451,28/04/2025 11:46,11,no answer,64,290775.5797,13.13359423,2,0,51-75,Medium-High,Loyal
4290,871232641,ACC851534,22/04/2025 10:36,10,answering machine,45,92385.51874,3.921655161,2,1,36-50,Low,Established
4291,889360850,ACC723597,21/04/2025 15:27,15,dropped,42,190646.7474,30,5,1,36-50,Low,Long-term
4292,875493995,ACC793865,21/04/2025 12:39,12,no answer,51,301858.2485,11.34846401,5,1,51-75,Medium-High,Loyal
4293,832862572,ACC879202,24/04/2025 12:58,12,answer,43,201248.7417,0,2,1,36-50,Low,New
4294,833528213,ACC891506,28/04/2025 09:09,9,stale,75,384038.2436,0,3,0,51-75,High,New
4295,882195453,ACC381619,08/04/2025 13:41,13,answer,25,115867.3926,16.0603057,3,1,25-35,Low,Loyal
4296,817478632,ACC983458,25/04/2025 16:59,16,no answer,57,138552.8731,8.210901761,2,1,51-75,Low,Established
4297,830391327,ACC216957,25/04/2025 10:49,10,wrong number,47,402401.0762,3.926800193,2,0,36-50,High,Established
4298,823528147,ACC113712,14/04/2025 14:14,14,answering machine,34,272894.7782,0.582028598,1,0,25-35,Medium-High,New
4299,889337687,ACC531442,22/04/2025 11:49,11,no answer,37,335321.646,6.905802222,4,0,36-50,High,Established
4300,812489319,ACC500024,21/04/2025 12:14,12,callback error,36,295388.5758,7.864165665,4,0,36-50,Medium-High,Established
4301,815491008,ACC942590,09/04/2025 12:19,12,no answer,45,232711.8448,4.90644706,2,1,36-50,Medium-Low,Established
4302,864540515,ACC775276,28/04/2025 14:30,14,no answer,27,234096.7853,2.153374935,4,1,25-35,Medium-Low,New
4303,894851909,ACC209122,10/04/2025 10:13,10,answer,52,337321.1898,1.73595194,2,0,51-75,High,New
4304,830911234,ACC857325,30/04/2025 16:23,16,dropped,60,323161.0627,15.83428295,2,1,51-75,Medium-High,Loyal
4305,814211865,ACC232513,14/04/2025 13:03,13,no answer,48,273613.5481,23.48064784,4,1,36-50,Medium-High,Long-term
4306,822626027,ACC466263,24/04/2025 12:36,12,answer,52,309384.3548,19.91877329,2,1,51-75,Medium-High,Long-term
4307,839120118,ACC717536,22/04/2025 16:54,16,answer,56,197251.1574,24.31560118,5,1,51-75,Low,Long-term
4308,843868743,ACC783152,04/04/2025 10:43,10,stale,58,155409.1948,19.76885727,3,1,51-75,Low,Long-term
4309,839490606,ACC344635,17/04/2025 14:24,14,no answer,69,270179.5887,15.2156524,4,0,51-75,Medium-High,Loyal
4310,816254441,ACC385724,04/04/2025 09:06,9,no answer,36,244160.1224,10.26491907,5,0,36-50,Medium-Low,Loyal
4311,839876464,ACC398391,10/04/2025 13:07,13,answer,36,160314.9611,10.75941316,4,1,36-50,Low,Loyal
4312,839807927,ACC987070,18/04/2025 11:18,11,answer,63,218796.2391,2.307387785,1,1,51-75,Medium-Low,New
4313,881497830,ACC857176,03/04/2025 12:53,12,no answer,56,314021.0492,6.633991534,1,0,51-75,Medium-High,Established
4314,838417484,ACC675224,07/04/2025 10:46,10,no answer,53,214955.6424,10.88344474,1,0,51-75,Medium-Low,Loyal
4315,838564879,ACC584874,07/04/2025 09:12,9,no answer,65,209426.254,19.34939235,5,1,51-75,Medium-Low,Long-term
4316,873392831,ACC820865,24/04/2025 11:37,11,answering machine,46,234071.5588,12.65247436,3,1,36-50,Medium-Low,Loyal
4317,817969725,ACC283229,16/04/2025 15:30,15,no answer,60,456291.9819,3.868571051,2,0,51-75,High,Established
4318,892144315,ACC995018,28/04/2025 10:47,10,no answer,32,349238.6423,10.67127666,3,1,25-35,High,Loyal
4319,880697104,ACC136970,28/04/2025 10:25,10,answer,70,147608.0236,13.92153355,4,0,51-75,Low,Loyal
4320,814415728,ACC820729,04/04/2025 11:39,11,general error,40,201801.4141,16.08250602,4,0,36-50,Low,Long-term
4321,818999332,ACC348126,14/04/2025 09:42,9,general error,39,290404.196,1.527524758,4,0,36-50,Medium-High,New
4322,831648237,ACC882869,18/04/2025 15:38,15,answer,38,267587.2018,5.456581249,4,1,36-50,Medium-Low,Established
4323,874429895,ACC777819,07/04/2025 16:34,16,cancel record,41,288278.1241,16.48164078,3,1,36-50,Medium-High,Long-term
4324,822182350,ACC188752,16/04/2025 16:41,16,no answer,40,202122.0257,7.048469608,3,0,36-50,Low,Established
4325,848841061,ACC791051,21/04/2025 14:47,14,wrong number,47,268210.7061,2.446592409,3,0,36-50,Medium-Low,New
4326,894264973,ACC318357,07/04/2025 09:01,9,answer,26,187694.1245,10.6872669,3,1,25-35,Low,Loyal
4327,875530896,ACC664392,01/04/2025 13:36,13,answer,34,228694.9432,13.68563799,5,0,25-35,Medium-Low,Loyal
4328,895319287,ACC302682,01/04/2025 12:51,12,abandoned,70,408353.9073,13.20317454,3,0,51-75,High,Loyal
4329,825418017,ACC257066,07/04/2025 11:04,11,no answer,55,211949.7207,0.170146589,2,0,51-75,Medium-Low,New
4330,816917137,ACC401179,17/04/2025 14:16,14,no answer,55,123913.7035,16.0653522,4,1,51-75,Low,Loyal
4331,871892568,ACC471973,21/04/2025 15:24,15,answer,57,226146.3463,13.99117325,4,0,51-75,Medium-Low,Loyal
4332,889257552,ACC891287,21/04/2025 11:04,11,no answer,65,319452.0473,14.91508615,4,0,51-75,Medium-High,Loyal
4333,872202781,ACC373193,08/04/2025 11:04,11,answer,33,217613.5181,7.019245946,2,0,25-35,Medium-Low,Established
4334,860049968,ACC580905,09/04/2025 09:09,9,no answer,28,345928.89,16.84216212,4,1,25-35,High,Long-term
4335,810037001,ACC416826,04/04/2025 12:34,12,answer,42,301277.0349,1.701885429,2,0,36-50,Medium-High,New
4336,852232611,ACC129059,11/04/2025 13:26,13,no answer,48,270635.8128,0,3,0,36-50,Medium-High,New
4337,836931257,ACC408678,07/04/2025 16:01,16,answering machine,43,146258.8674,28.26894924,2,1,36-50,Low,Long-term
4338,894307973,ACC513158,09/04/2025 10:19,10,answering machine,43,347527.1525,5.24671163,2,0,36-50,High,Established
4339,826933723,ACC367177,17/04/2025 10:49,10,answer,48,251818.283,7.637965457,4,0,36-50,Medium-Low,Established
4340,830609427,ACC753606,29/04/2025 11:03,11,busy,58,364525.153,9.658794244,2,0,51-75,High,Established
4341,867032683,ACC604138,07/04/2025 16:50,16,answer,34,149170.5715,26.60397956,5,1,25-35,Low,Long-term
4342,894560900,ACC179626,21/04/2025 16:53,16,answer,25,190641.7284,10.15452024,4,1,25-35,Low,Loyal
4343,865000116,ACC484955,30/04/2025 12:51,12,callback error,54,347387.4735,0,2,0,51-75,High,New
4344,894729111,ACC734524,01/04/2025 15:58,15,dropped,36,212598.8174,3.976604416,4,1,36-50,Medium-Low,Established
4345,880946215,ACC910360,10/04/2025 15:37,15,answering machine,48,253172.818,19.50273525,2,0,36-50,Medium-Low,Long-term
4346,860635579,ACC431950,25/04/2025 14:34,14,answer,29,101556.257,5.123046256,5,1,25-35,Low,Established
4347,843598004,ACC673814,17/04/2025 09:14,9,answer,39,473071.2341,9.505766537,4,1,36-50,High,Established
4348,850025693,ACC553939,08/04/2025 12:34,12,no answer,31,140064.3933,2.2968236,5,1,25-35,Low,New
4349,844503541,ACC844495,21/04/2025 12:01,12,wrong number,44,277473.556,0,2,1,36-50,Medium-High,New
4350,828031562,ACC887731,02/04/2025 09:23,9,wrong number,30,71873.8976,12.50951399,2,1,25-35,Low,Loyal
4351,872926589,ACC352331,02/04/2025 16:51,16,invalid number,45,177007.3659,0,2,0,36-50,Low,New
4352,849947696,ACC255849,07/04/2025 15:36,15,answer,27,239590.9092,6.898333952,3,1,25-35,Medium-Low,Established
4353,882746822,ACC140326,29/04/2025 15:39,15,answering machine,41,230909.5021,30,5,1,36-50,Medium-Low,Long-term
4354,814176623,ACC560479,14/04/2025 16:11,16,no answer,32,329429.7168,16.26452916,5,0,25-35,Medium-High,Long-term
4355,859570576,ACC702465,03/04/2025 15:22,15,answer,60,212222.7799,26.75055181,5,1,51-75,Medium-Low,Long-term
4356,865682983,ACC745043,11/04/2025 11:25,11,no answer,53,275041.4159,14.48148945,3,0,51-75,Medium-High,Loyal
4357,846300214,ACC466397,01/04/2025 12:11,12,answer,42,145312.8358,13.02233191,3,1,36-50,Low,Loyal
4358,842393102,ACC131483,07/04/2025 10:28,10,answer,35,377347.3099,6.057890584,4,0,25-35,High,Established
4359,878713193,ACC546988,29/04/2025 09:13,9,no answer,47,287305.9174,16.9251012,5,1,36-50,Medium-High,Long-term
4360,847911771,ACC532862,24/04/2025 15:58,15,answer,53,150831.8715,11.31685018,5,1,51-75,Low,Loyal
4361,815021567,ACC869034,07/04/2025 14:32,14,stale,49,280188.403,3.898053535,4,0,36-50,Medium-High,Established
4362,849309592,ACC762661,04/04/2025 15:00,15,no answer,62,222342.0124,16.26307146,5,1,51-75,Medium-Low,Long-term
4363,894211410,ACC985464,11/04/2025 15:08,15,answer,53,256757.0432,2.38311459,4,0,51-75,Medium-Low,New
4364,821503825,ACC193158,21/04/2025 13:24,13,answer,69,410638.842,2.977433519,2,0,51-75,High,New
4365,855738542,ACC598692,04/04/2025 11:12,11,no answer,49,352717.9329,5.250344671,2,0,36-50,High,Established
4366,834944583,ACC424671,07/04/2025 09:53,9,no answer,51,216190.1558,2.325151046,3,0,51-75,Medium-Low,New
4367,856631594,ACC165035,22/04/2025 13:50,13,answer,34,185769.2978,0,4,1,25-35,Low,New
4368,898781222,ACC105758,28/04/2025 13:59,13,answer,38,366582.7958,2.932011502,1,0,36-50,High,New
4369,825826161,ACC860039,16/04/2025 14:25,14,no answer,47,285081.1994,29.70562559,3,1,36-50,Medium-High,Long-term
4370,838718104,ACC439789,03/04/2025 12:52,12,no answer,61,350861.0757,2.089846058,1,0,51-75,High,New
4371,875441457,ACC145908,02/04/2025 14:35,14,no answer,53,150691.7194,14.43469143,4,1,51-75,Low,Loyal
4372,857823799,ACC905045,28/04/2025 12:55,12,wrong number,59,297720.2667,0,2,0,51-75,Medium-High,New
4373,881352937,ACC922603,18/04/2025 12:43,12,answer,28,313865.8371,1.475473746,3,1,25-35,Medium-High,New
4374,894628409,ACC639714,09/04/2025 09:09,9,answering machine,32,50000,0,2,1,25-35,Low,New
4375,836817099,ACC437089,29/04/2025 15:59,15,no answer,45,249422.2271,11.14524375,5,1,36-50,Medium-Low,Loyal
4376,829869680,ACC962233,28/04/2025 09:22,9,general error,39,247801.1197,27.59641649,1,1,36-50,Medium-Low,Long-term
4377,832077390,ACC614156,23/04/2025 11:19,11,answering machine,75,228160.797,14.23802629,4,1,51-75,Medium-Low,Loyal
4378,846319331,ACC835666,14/04/2025 12:36,12,no answer,51,180568.1261,23.3844087,1,0,51-75,Low,Long-term
4379,889248408,ACC956724,15/04/2025 13:22,13,invalid number,51,302957.15,4.260946563,2,0,51-75,Medium-High,Established
4380,811416790,ACC127102,28/04/2025 15:56,15,no answer,39,369315.9943,20.46428823,3,0,36-50,High,Long-term
4381,838574797,ACC732585,25/04/2025 10:07,10,busy,40,224344.2872,26.01141553,3,0,36-50,Medium-Low,Long-term
4382,878463688,ACC137800,21/04/2025 11:43,11,abandoned,46,338801.5243,8.464725209,3,0,36-50,High,Established
4383,855906219,ACC645467,11/04/2025 09:12,9,no answer,46,184540.7188,5.812920137,3,0,36-50,Low,Established
4384,847291895,ACC612062,18/04/2025 14:36,14,no answer,39,308430.2892,0,2,0,36-50,Medium-High,New
4385,860132201,ACC115357,15/04/2025 11:49,11,answer,44,280393.131,5.798337215,3,0,36-50,Medium-High,Established
4386,853909537,ACC864786,04/04/2025 11:29,11,answer,59,239980.5443,15.74603234,4,1,51-75,Medium-Low,Loyal
4387,833726581,ACC971625,21/04/2025 15:44,15,cancel record,71,332435.9045,21.56970642,3,0,51-75,High,Long-term
4388,875398917,ACC120291,18/04/2025 11:55,11,no answer,53,351797.9262,0,3,0,51-75,High,New
4389,814699668,ACC228754,09/04/2025 11:15,11,answer,38,50000,21.59714965,5,1,36-50,Low,Long-term
4390,857563545,ACC477228,11/04/2025 10:09,10,answering machine,59,209073.3698,0,3,0,51-75,Medium-Low,New
4391,869507395,ACC626054,28/04/2025 16:10,16,answering machine,75,378129.2671,1.17087867,3,0,51-75,High,New
4392,892356062,ACC554047,22/04/2025 14:07,14,no answer,59,64482.62934,15.42906984,3,1,51-75,Low,Loyal
4393,889515711,ACC679096,28/04/2025 14:54,14,answering machine,75,352951.9613,5.792185806,1,0,51-75,High,Established
4394,831673278,ACC245365,30/04/2025 14:47,14,no answer,63,262121.9064,13.771089,3,0,51-75,Medium-Low,Loyal
4395,891555591,ACC844940,21/04/2025 12:38,12,answer,48,119374.0412,21.76253196,5,1,36-50,Low,Long-term
4396,865605951,ACC433944,07/04/2025 13:43,13,wrong number,67,302820.6023,8.463631832,3,0,51-75,Medium-High,Established
4397,876284780,ACC299583,03/04/2025 16:34,16,no answer,58,410464.09,2.438055089,1,0,51-75,High,New
4398,825947146,ACC815984,01/04/2025 14:20,14,no answer,62,435686.2806,0,3,0,51-75,High,New
4399,844399752,ACC739560,04/04/2025 11:23,11,no answer,58,146373.2624,0,3,1,51-75,Low,New
4400,832251607,ACC910580,16/04/2025 11:56,11,answering machine,36,170252.0427,10.12560431,4,0,36-50,Low,Loyal
4401,850426713,ACC926050,18/04/2025 14:20,14,silence,38,227380.3379,6.872721348,2,1,36-50,Medium-Low,Established
4402,810055621,ACC250575,25/04/2025 15:44,15,busy,44,50000,22.76430399,4,1,36-50,Low,Long-term
4403,870819946,ACC521041,10/04/2025 14:00,14,answer,41,219629.2834,14.75620791,3,1,36-50,Medium-Low,Loyal
4404,855003056,ACC592237,11/04/2025 11:25,11,answer,53,271157.0272,15.57683338,3,0,51-75,Medium-High,Loyal
4405,874833277,ACC276504,08/04/2025 12:21,12,answer,40,348574.9263,12.09887589,1,0,36-50,High,Loyal
4406,897216497,ACC405348,30/04/2025 09:08,9,no answer,75,341441.7101,0,2,0,51-75,High,New
4407,831932824,ACC519789,10/04/2025 09:28,9,answer,35,207325.6807,13.2008203,3,0,25-35,Medium-Low,Loyal
4408,868304127,ACC224696,04/04/2025 16:02,16,callback error,62,281604.7375,24.12745217,3,0,51-75,Medium-High,Long-term
4409,834301640,ACC518880,02/04/2025 16:17,16,dropped,37,334467.6107,26.49052893,3,0,36-50,High,Long-term
4410,867695553,ACC477784,01/04/2025 14:46,14,answer,25,275538.1939,10.02488741,2,1,25-35,Medium-High,Loyal
4411,827075223,ACC725104,16/04/2025 10:24,10,no answer,46,239577.5329,17.17071731,5,1,36-50,Medium-Low,Long-term
4412,847200817,ACC273938,04/04/2025 14:50,14,no answer,40,303113.6214,27.72856267,5,1,36-50,Medium-High,Long-term
4413,820424119,ACC625189,24/04/2025 15:48,15,answer,32,202886.231,8.113609201,2,1,25-35,Low,Established
4414,899885705,ACC284615,25/04/2025 14:20,14,answer,25,199447.8468,19.82747664,4,1,25-35,Low,Long-term
4415,833065875,ACC608314,07/04/2025 16:05,16,no answer,43,370038.5999,2.349364429,4,0,36-50,High,New
